697,324166
698,715350
699,25731
700,482920
701,384079
702,290028
703,112019
704,583889
705,152401
706,493947
707,061894
708,57795
709,910205
710,995974
711,552295
712,229562
713,45710
714,570725
715,382489
716,542696
717,696354
718,698486
719,615731
720,882599
721,638205
722,44745
723,924895
724,01747
725,874408
726,540655
727,878511
728,019775
729,788352
730,98407
731,356361
732,29095
733,846173
734,504182
735,864174
736,811991
737,96967
738,740747
739,709622
740,257992
741,96619
742,689313
743,256607
744,784390
745,421642
746,102278
747,783912
748,264792
749,535818
750,361653
751,769573
752,546354
753,905466
754,266846
755,91374
756,091196
757,570735
758,06237
759,771625
760,501417
761,429092
762,938233
763,83662
764,786434
765,388062
766,704555
767,958631
768,14678
769,022582
770,992223
771,15973
772,771630
773,099390
774,354309
775,467669
776,71638
777,608394
778,750503
779,08641
780,353460
781,484973
782,935133
783,282551
784,245705
785,468488
786,802989
787,503397
788,63941
789,844120
790,280249
791,692339
792,257995
793,425731
794,532455
795,53148
796,867283
797,882600
798,39665
799,759342
800,501348
801,504183
802,897270
803,208518
804,805028
805,80022
806,058949
807,990467
808,150353
809,574819
810,368318
811,063946
812,487480
813,987789
814,98353
815,703653
816,951082
817,024802
818,000710
819,581849
820,388062
821,081465
822,528857
823,791945
824,675461
825,064709
826,286397
827,811990
828,083514
829,048711
830,759338
831,54244
832,09186
833,45068
834,423683
835,86918
836,549165
837,796554
838,354309
839,54465
840,78850
841,382490
842,98486
843,429093
844,57794
845,356354
846,636159
847,85936
848,313922
849,411242
850,392316
851,503965
852,24807
853,18484
854,226944
855,788001
856,028232
857,26857
858,891147
859,006862
860,132582
861,174522
862,675467
863,66599
864,95979
865,704549
866,878860
867,278634
868,41714
869,03479
870,43016
871,772094
872,476683
873,885006
874,125790
875,39809
876,170431
877,87091
878,247524
879,421637
880,282731
881,294584
882,55309
883,089984
884,388707
885,214669
886,545247
887,998031
888,052419
889,926939
890,804747
891,665323
892,20218
893,82735
894,128492
895,644341
896,329573
897,987778
898,136681
899,210571
900,06104
901,944133
902,48844
903,089663
904,699563
905,773666
906,716844
907,773667
908,284336
909,59170
910,96961
911,034107
912,698487
913,089137
914,142818
915,35716
916,742312
917,057875
918,638205
919,812540
920,031852
921,060614
922,040033
923,404547
924,138071
925,931033
926,50981
927,503392
928,44365
929,101944
930,38225
931,091194
932,215223
933,469719
934,95677
935,239552
936,760741
937,28991
938,052803
939,53969
940,215405
941,114064
942,935131
943,887054
944,863193
945,055836
946,77033
947,555309
948,893810
949,737875
950,152403
951,399110
952,100225
953,227680
954,942088
955,038549
956,670808
957,406481
958,58562
959,050758
960,57049
961,208520
962,331631
963,00710
964,761844
965,239559
966,914292
967,019770
968,482925
969,951074
970,829433
971,549165
972,486916
973,97249
974,874405
975,616585
976,56405
977,761388
978,819193
979,772089
980,728454
981,355515
982,812535
983,409186
984,664783
985,648396
986,78850
987,90289
988,425734
989,88704
990,56358
991,988119
992,540223
993,22586
994,526813
995,601180
996,76531
997,597084
998,764152
999,592082
1000,870658
1001,028723
1002,650490
1003,785953
1004,603226
1005,610105
1006,79816
1007,217451
1008,30009
1009,60614
1010,352267
1011,351414
1012,134632
1013,746891
1014,94398
1015,594129
1016,973684
1017,987778
1018,392310
1019,835067
1020,474628
1021,085560
1022,882944
1023,83516
1024,792578
1025,735837
1026,837976
1027,233659
1028,92035
1029,39226
1030,587994
1031,708651
1032,40593
1033,803153
1034,380023
1035,694389
1036,761386
1037,247522
1038,784723
1039,64836
1040,357554
1041,730502
1042,28260
1043,50498
1044,166326
1045,761852
1046,962804
1047,554550
1048,167487
1049,882955
1050,935127
1051,241377
1052,791945
1053,092139
1054,695460
1055,15503
1056,396903
1057,934694
1058,592976
1059,066766
1060,15101
1061,855006
1062,256602
1063,837116
1064,56625
1065,022757
1066,28924
1067,82679
1068,876811
1069,899321
1070,076316
1071,114074
1072,114074
1073,332990
1074,24780
1075,090091
1076,731735
1077,347313
1078,050286
1079,156091
1080,833697
1081,958625
1082,48276
1083,380020
1084,83513
1085,065511
1086,69577
1087,07570
1088,71625
1089,692256
1090,052894
1091,352107
1092,795603
1093,19497
1094,500094
1095,603223
1096,859097
1097,848857
1098,893809
1099,410576
1100,376343
1101,72363
1102,331617
1103,764158
1104,504182
1105,51204
1106,570725
1107,80240
1108,024630
1109,58404
1110,712746
1111,553255
1112,712745
1113,499775
1114,02394
1115,86828
1116,735831
1117,69717
1118,125790
1119,993925
1120,112026
1121,518620
1122,046736
1123,290483
1124,694385
1125,423681
1126,778589
1127,206157
1128,518623
1129,698485
1130,155195
1131,331616
1132,835068
1133,742786
1134,833010
1135,166206
1136,90091
1137,079417
1138,384543
1139,335715
1140,512372
1141,10567
1142,77775
1143,07925
1144,058954
1145,28922
1146,509601
1147,313925
1148,235236
1149,811169
1150,784386
1151,56404
1152,702579
1153,329569
1154,616586
1155,802697
1156,50758
1157,090085
1158,92036
1159,493630
1160,226946
1161,290484
1162,57229
1163,60042
1164,264787
1165,176572
1166,429095
1167,052807
1168,187712
1169,833698
1170,315975
1171,288696
1172,286391
1173,11662
1174,40739
1175,348172
1176,763424
1177,691362
1178,628873
1179,94085
1180,166334
1181,770047
1182,609584
1183,642249
1184,15730
1185,008910
1186,502133
1187,12153
1188,995979
1189,351920
1190,398950
1191,983688
1192,091193
1193,727636
1194,020532
1195,880552
1196,329571
1197,02013
1198,655075
1199,47318
1200,908156
1201,80639
1202,87610
1203,176560
1204,74521
1205,153145
1206,214340
1207,013622
1208,032827
1209,034104
1210,527626
1211,841717
1212,093244
1213,455385
1214,80638
1215,21639
1216,73670
1217,441377
1218,78533
1219,96899
1220,292538
1221,985261
1222,676945
1223,86775
1224,82303
1225,642295
1226,044690
1227,863197
1228,487484
1229,37871
1230,46389
1231,350217
1232,702497
1233,404548
1234,889103
1235,212296
1236,256600
1237,31648
1238,95975
1239,893173
1240,505444
1241,543020
1242,985006
1243,349872
1244,290029
1245,210574
1246,146996
1247,404435
1248,780627
1249,968867
1250,993932
1251,992515
1252,004334
1253,789900
1254,079418
1255,958706
1256,811177
1257,762797
1258,773675
1259,982953
1260,12623
1261,292067
1262,793556
1263,601179
1264,16841
1265,01112
1266,876458
1267,214348
1268,429089
1269,878505
1270,229564
1271,64282
1272,599134
1273,751605
1274,52957
1275,757757
1276,251853
1277,786774
1278,93556
1279,82339
1280,290485
1281,965416
1282,27640
1283,802187
1284,022581
1285,840025
1286,172466
1287,618634
1288,744360
1289,286643
1290,50440
1291,472591
1292,06001
1293,17542
1294,937993
1295,550454
1296,142165
1297,019769
1298,947064
1299,341680
1300,583902
1301,355504
1302,127838
1303,72755
1304,709622
1305,075747
1306,356360
1307,237285
1308,833698
1309,491897
1310,392268
1311,552497
1312,939221
1313,514513
1314,504184
1315,099741
1316,784727
1317,969597
1318,058560
1319,122269
1320,82030
1321,92086
1322,138070
1323,984024
1324,333671
1325,497727
1326,542266
1327,768008
1328,788013
1329,13168
1330,341859
1331,048228
1332,732544
1333,805036
1334,37991
1335,944132
1336,397067
1337,161341
1338,350213
1339,136681
1340,794500
1341,13689
1342,333665
1343,66329
1344,98481
1345,066754
1346,978863
1347,04111
1348,574823
1349,368150
1350,042642
1351,977784
1352,046657
1353,844127
1354,613684
1355,753914
1356,166332
1357,676945
1358,807081
1359,064018
1360,996615
1361,386163
1362,055744
1363,158132
1364,540217
1365,82337
1366,461534
1367,518618
1368,138064
1369,38732
1370,522716
1371,771616
1372,87103
1373,796044
1374,06598
1375,707570
1376,640242
1377,341684
1378,144215
1379,138064
1380,499373
1381,64787
1382,34691
1383,20710
1384,085054
1385,089149
1386,073700
1387,848216
1388,687100
1389,502133
1390,773666
1391,744836
1392,344649
1393,950282
1394,215217
1395,903411
1396,715766
1397,13221
1398,617778
1399,872356
1400,034107
1401,140126
1402,817325
1403,34877
1404,759807
1405,937996
1406,595251
1407,694399
1408,386161
1409,063943
1410,958626
1411,37875
1412,48791
1413,94266
1414,91882
1415,166333
1416,278460
1417,495999
1418,644349
1419,035949
1420,934693
1421,577752
1422,840016
1423,033891
1424,663274
1425,54557
1426,994266
1427,799700
1428,65322
1429,091193
1430,089658
1431,335718
1432,52184
1433,790403
1434,014574
1435,243988
1436,840028
1437,788820
1438,50262
1439,243424
1440,051654
1441,068812
1442,155196
1443,351421
1444,467676
1445,388709
1446,028232
1447,04631
1448,414765
1449,965417
1450,42261
1451,226947
1452,347826
1453,57230
1454,608053
1455,500088
1456,705527
1457,593211
1458,987791
1459,28984
1460,548842
1461,560481
1462,988122
1463,811996
1464,37178
1465,983209
1466,044136
1467,731731
1468,074271
1469,802984
1470,791937
1471,51213
1472,04358
1473,765481
1474,408530
1475,85743
1476,906104
1477,32817
1478,64771
1479,55950
1480,899324
1481,042645
1482,35130
1483,957225
1484,030009
1485,97336
1486,260698
1487,26446
1488,614540
1489,529684
1490,219498
1491,339808
1492,127834
1493,882958
1494,71694
1495,505507
1496,04546
1497,776436
1498,495201
1499,296626
1500,364051
1501,728461
1502,935132
1503,777769
1504,95294
1505,952565
1506,109973
1507,696446
1508,073699
1509,772088
1510,528863
1511,969597
1512,313928
1513,765939
1514,155196
1515,972973
1516,977784
1517,791947
1518,648436
1519,541967
1520,562531
1521,038552
1522,541960
1523,696446
1524,842074
1525,662617
1526,76529
1527,878508
1528,06400
1529,274542
1530,977543
1531,78205
1532,96354
1533,640244
1534,239554
1535,221546
1536,03397
1537,16438
1538,967537
1539,150356
1540,823290
1541,793999
1542,281168
1543,63436
1544,419584
1545,013619
1546,125780
1547,532452
1548,254552
1549,868267
1550,013623
1551,341687
1552,39666
1553,543198
1554,83221
1555,109973
1556,155198
1557,501352
1558,083517
1559,728450
1560,053781
1561,654532
1562,146999
1563,368316
1564,122262
1565,199012
1566,85006
1567,906097
1568,40194
1569,899325
1570,079413
1571,341682
1572,768251
1573,472579
1574,802187
1575,082383
1576,174524
1577,603227
1578,280252
1579,538607
1580,535823
1581,237757
1582,16575
1583,204429
1584,491580
1585,534505
1586,749562
1587,414677
1588,646385
1589,928990
1590,50212
1591,280497
1592,759801
1593,74761
1594,95226
1595,833701
1596,82024
1597,099740
1598,14038
1599,540973
1600,46998
1601,120214
1602,061975
1603,694386
1604,698415
1605,646385
1606,150354
1607,20929
1608,020534
1609,05874
1610,962802
1611,465619
1612,750507
1613,052804
1614,01906
1615,208525
1616,215407
1617,722989
1618,026856
1619,085050
1620,949116
1621,77793
1622,784393
1623,66822
1624,146266
1625,93668
1626,720942
1627,499373
1628,278455
1629,042090
1630,837980
1631,431141
1632,583903
1633,811998
1634,085560
1635,403046
1636,497249
1637,731735
1638,835068
1639,71617
1640,016434
1641,536553
1642,30209
1643,087103
1644,555310
1645,690294
1646,963442
1647,332982
1648,33697
1649,089990
1650,243424
1651,501347
1652,077792
1653,431142
1654,300260
1655,148304
1656,351421
1657,028721
1658,09608
1659,648277
1660,352261
1661,994267
1662,50449
1663,972960
1664,075757
1665,339813
1666,694388
1667,754601
1668,505454
1669,329580
1670,126446
1671,258650
1672,95295
1673,085896
1674,290742
1675,065179
1676,38545
1677,00094
1678,981970
1679,975489
1680,92143
1681,605265
1682,668767
1683,063938
1684,47068
1685,535820
1686,88210
1687,20534
1688,477238
1689,685055
1690,697505
1691,981976
1692,170430
1693,260380
1694,737885
1695,35822
1696,956666
1697,87485
1698,80499
1699,704635
1700,702500
1701,650484
1702,058562
1703,58331
1704,224902
1705,61844
1706,29561
1707,213358
1708,64055
1709,278638
1710,468491
1711,833022
1712,56091
1713,046740
1714,725584
1715,543009
1716,617782
1717,156084
1718,88694
1719,437287
1720,12016
1721,540649
1722,339819
1723,388214
1724,359604
1725,402497
1726,60059
1727,749558
1728,97508
1729,50766
1730,243430
1731,419591
1732,262745
1733,404546
1734,101940
1735,763436
1736,097343
1737,706597
1738,56906
1739,384530
1740,78732
1741,788484
1742,247528
1743,613682
1744,140118
1745,077372
1746,884978
1747,048236
1748,842072
1749,953135
1750,226948
1751,094093
1752,37997
1753,668764
1754,558643
1755,80897
1756,857043
1757,252504
1758,80501
1759,77029
1760,982954
1761,85566
1762,60062
1763,065984
1764,983688
1765,082380
1766,967549
1767,608384
1768,550451
1769,377927
1770,416800
1771,157247
1772,969587
1773,947066
1774,403044
1775,059841
1776,786769
1777,592987
1778,995976
1779,027960
1780,014562
1781,215223
1782,996614
1783,282551
1784,377933
1785,351925
1786,792580
1787,514418
1788,059845
1789,388162
1790,04800
1791,77515
1792,004328
1793,256606
1794,27695
1795,06478
1796,685703
1797,84729
1798,22776
1799,763898
1800,970913
1801,408530
1802,270437
1803,655072
1804,696434
1805,172475
1806,88962
1807,051733
1808,85729
1809,006856
1810,54305
1811,413454
1812,805032
1813,581847
1814,788357
1815,708655
1816,294847
1817,72756
1818,499372
1819,233189
1820,551213
1821,020535
1822,995978
1823,31024
1824,935134
1825,468492
1826,488960
1827,144951
1828,14543
1829,02058
1830,31631
1831,657135
1832,951086
1833,948227
1834,603220
1835,089136
1836,550890
1837,138734
1838,717404
1839,26940
1840,216713
1841,092047
1842,417536
1843,815100
1844,870313
1845,503395
1846,40195
1847,749556
1848,342599
1849,187716
1850,64556
1851,290481
1852,936190
1853,072759
1854,138733
1855,802692
1856,196966
1857,504183
1858,258326
1859,44613
1860,817322
1861,216712
1862,20939
1863,623923
1864,514416
1865,95229
1866,027964
1867,094085
1868,856404
1869,39553
1870,170428
1871,646226
1872,824831
1873,39335
1874,15972
1875,906096
1876,606004
1877,671462
1878,821246
1879,62623
1880,710699
1881,679552
1882,18668
1883,579802
1884,542699
1885,68679
1886,235706
1887,554545
1888,96609
1889,059927
1890,966817
1891,788491
1892,990171
1893,964863
1894,248094
1895,734599
1896,73908
1897,57795
1898,12372
1899,912254
1900,332987
1901,208199
1902,219492
1903,488961
1904,840031
1905,501820
1906,644288
1907,54613
1908,70925
1909,411242
1910,294580
1911,90042
1912,80328
1913,992514
1914,87049
1915,112026
1916,140127
1917,052894
1918,423680
1919,52886
1920,427041
1921,402389
1922,692256
1923,02275
1924,163386
1925,051653
1926,30011
1927,050283
1928,210566
1929,163389
1930,850902
1931,254557
1932,46349
1933,89663
1934,650486
1935,030281
1936,30963
1937,659172
1938,360448
1939,46174
1940,475187
1941,992218
1942,814040
1943,335715
1944,595035
1945,788012
1946,388222
1947,801116
1948,87717
1949,288445
1950,62786
1951,707570
1952,030769
1953,53917
1954,398947
1955,872366
1956,679561
1957,53136
1958,085896
1959,79077
1960,987789
1961,050846
1962,926942
1963,524763
1964,138722
1965,40212
1966,069601
1967,048237
1968,802190
1969,04059
1970,783914
1971,24805
1972,816514
1973,91145
1974,89099
1975,841712
1976,899322
1977,998663
1978,429099
1979,079417
1980,031853
1981,964771
1982,552500
1983,044698
1984,50368
1985,93986
1986,522712
1987,605265
1988,315974
1989,035950
1990,765949
1991,48164
1992,798089
1993,67286
1994,431137
1995,51728
1996,03227
1997,830962
1998,292072
1999,491900
2000,687090
2001,512368
2002,937181
2003,414767
2004,802184
2005,12609
2006,412627
2007,168380
2008,509613
2009,018663
2010,540648
2011,690288
2012,89458
2013,64773
2014,092033
2015,049694
2016,044138
2017,429099
2018,39554
2019,85965
2020,54553
2021,313921
2022,60674
2023,733778
2024,360453
2025,306406
2026,601917
2027,601178
2028,499297
2029,120215
2030,415488
2031,02308
2032,71651
2033,702501
2034,599128
2035,940047
2036,86434
2037,215218
2038,00336
2039,916348
2040,337761
2041,791950
2042,256278
2043,952329
2044,729686
2045,90019
2046,501420
2047,870657
2048,048718
2049,94307
2050,278639
2051,709631
2052,21873
2053,138733
2054,725585
2055,256606
2056,97065
2057,553260
2058,809130
2059,899321
2060,990168
2061,668766
2062,482922
2063,982948
2064,466443
2065,956331
2066,553258
2067,822783
2068,427783
2069,811998
2070,30277
2071,342607
2072,075750
2073,006861
2074,526810
2075,288691
2076,812529
2077,76337
2078,769581
2079,526809
2080,606341
2081,215225
2082,253901
2083,341684
2084,575704
2085,046187
2086,13685
2087,256602
2088,06338
2089,415493
2090,77776
2091,077807
2092,397069
2093,495993
2094,546352
2095,019775
2096,36648
2097,527628
2098,219496
2099,87409
2100,054469
2101,55505
2102,540217
2103,012515
2104,690295
2105,052416
2106,282550
2107,064711
2108,90756
2109,046187
2110,599135
2111,592986
2112,246035
2113,32548
2114,662615
2115,706596
2116,87479
2117,601182
2118,353457
2119,620680
2120,68760
2121,882931
2122,227695
2123,390111
2124,794509
2125,056518
2126,790414
2127,099389
2128,409186
2129,622733
2130,45058
2131,215406
2132,84729
2133,134636
2134,927748
2135,73811
2136,258334
2137,74829
2138,497722
2139,703650
2140,799701
2141,822777
2142,826875
2143,50507
2144,665315
2145,89902
2146,366106
2147,374291
2148,675963
2149,427785
2150,10100
2151,942095
2152,937178
2153,831648
2154,82302
2155,90758
2156,62619
2157,25595
2158,55944
2159,310498
2160,78731
2161,884977
2162,52802
2163,606341
2164,973690
2165,970667
2166,876463
2167,065511
2168,638205
2169,403047
2170,109975
2171,535816
2172,76957
2173,90018
2174,099391
2175,815097
2176,588891
2177,28454
2178,02008
2179,023871
2180,574822
2181,475861
2182,93950
2183,085902
2184,768015
2185,692259
2186,866209
2187,542696
2188,053788
2189,984018
2190,55384
2191,648435
2192,51209
2193,522708
2194,773671
2195,032825
2196,025918
2197,53460
2198,86844
2199,694319
2200,866209
2201,36644
2202,048704
2203,085562
2204,782345
2205,791507
2206,054473
2207,472584
2208,52545
2209,505517
2210,329570
2211,65238
2212,390222
2213,769575
2214,991886
2215,791936
2216,469715
2217,861149
2218,96446
2219,612146
2220,558652
2221,163381
2222,514512
2223,300258
2224,85003
2225,68372
2226,691363
2227,39221
2228,791936
2229,998659
2230,839676
2231,840029
2232,623925
2233,513702
2234,758009
2235,664667
2236,58647
2237,685711
2238,701425
2239,74538
2240,097342
2241,585951
2242,698415
2243,696438
2244,914296
2245,062658
2246,226958
2247,784393
2248,258653
2249,54349
2250,296888
2251,018663
2252,599135
2253,382489
2254,476684
2255,39805
2256,833702
2257,965422
2258,882956
2259,990472
2260,685710
2261,44122
2262,46263
2263,626824
2264,977781
2265,87791
2266,700448
2267,233659
2268,004814
2269,969597
2270,99386
2271,13929
2272,127834
2273,294844
2274,952564
2275,341856
2276,534496
2277,642255
2278,925700
2279,60057
2280,25333
2281,290482
2282,324165
2283,991885
2284,249806
2285,54152
2286,050846
2287,388211
2288,310503
2289,505516
2290,970913
2291,37506
2292,577754
2293,349367
2294,55946
2295,811993
2296,569635
2297,241377
2298,018480
2299,288873
2300,906105
2301,00994
2302,345778
2303,349375
2304,439334
2305,664783
2306,398945
2307,618629
2308,114067
2309,671462
2310,396901
2311,977783
2312,701600
2313,732547
2314,655076
2315,255946
2316,357552
2317,01941
2318,094084
2319,388709
2320,552196
2321,24778
2322,854357
2323,904050
2324,665318
2325,353969
2326,506238
2327,358404
2328,050379
2329,809128
2330,908500
2331,980910
2332,626830
2333,957217
2334,611639
2335,040595
2336,84996
2337,12631
2338,34593
2339,966818
2340,333665
2341,30770
2342,978858
2343,05032
2344,28922
2345,342604
2346,08522
2347,288438
2348,547118
2349,817136
2350,103824
2351,734593
2352,797648
2353,214341
2354,876458
2355,114070
2356,26959
2357,24827
2358,522718
2359,077364
2360,693413
2361,38693
2362,06856
2363,806797
2364,394859
2365,893179
2366,283219
2367,608062
2368,937173
2369,48859
2370,599128
2371,051652
2372,801750
2373,949110
2374,534496
2375,616246
2376,280497
2377,474637
2378,973690
2379,84721
2380,868264
2381,066754
2382,640244
2383,61892
2384,215218
2385,48221
2386,077799
2387,092032
2388,403040
2389,701605
2390,590047
2391,370361
2392,476686
2393,322118
2394,677514
2395,050758
2396,260700
2397,370358
2398,56646
2399,140781
2400,540970
2401,558642
2402,506237
2403,097333
2404,936185
2405,783915
2406,400347
2407,000710
2408,50444
2409,08525
2410,38694
2411,764144
2412,15489
2413,644339
2414,815088
2415,822782
2416,089151
2417,29678
2418,58134
2419,710701
2420,67282
2421,076314
2422,058944
2423,925701
2424,628876
2425,388209
2426,016615
2427,469714
2428,606001
2429,791508
2430,308459
2431,852957
2432,62002
2433,168379
2434,693411
2435,419588
2436,501350
2437,425728
2438,601176
2439,377979
2440,044620
2441,398951
2442,975500
2443,134636
2444,44864
2445,599128
2446,648391
2447,947066
2448,734596
2449,235238
2450,815101
2451,081469
2452,403045
2453,77540
2454,231614
2455,50217
2456,050375
2457,790870
2458,544315
2459,96551
2460,431140
2461,802981
2462,762107
2463,252511
2464,68312
2465,231611
2466,390257
2467,274531
2468,56659
2469,51611
2470,233656
2471,51728
2472,046185
2473,815089
2474,92081
2475,636145
2476,998366
2477,272486
2478,222956
2479,292073
2480,648272
2481,270433
2482,196966
2483,813225
2484,51854
2485,394852
2486,499305
2487,959270
2488,92336
2489,513701
2490,61147
2491,52294
2492,08646
2493,964769
2494,68864
2495,11652
2496,095287
2497,677506
2498,70045
2499,403055
